"X","rbd","cluster","Avg..SIMCE.Lang","Avg..SIMCE.Math","Public","SEP.status","X..Priority.Students","Diff.D1.GPA","Diff.D2.GPA","Diff.D9.GPA","Diff.D10.GPA","simce_math_min_4_D1","simce_math_min_4_D10","simce_math_min_4_D2","simce_math_min_4_D3D8","simce_math_min_4_D9","asistencia_4_D1","asistencia_4_D10","asistencia_4_D2","asistencia_4_D3D8","asistencia_4_D9","asistencia","n_total","n_D1","n_D2","n_D3D8","n_D9","n_D10","simce_math_min_4","min_math_school","min_lang_school","min_math_school_GPA_D1","min_math_school_GPA_D10","min_math_school_GPA_D2","min_math_school_GPA_D3D8","min_math_school_GPA_D9","min_lang_school_GPA_D1","min_lang_school_GPA_D10","min_lang_school_GPA_D2","min_lang_school_GPA_D3D8","min_lang_school_GPA_D9","min_math","min_math_D1","min_math_D2","min_math_D9","min_math_D10","impute_all","impute_pred_min_all","impute_pred_min_decile","impute_no","impute_pred_min_school","impute_pred_min_school_GPA"
1138,9182,2,230,231,0,1,0.493333,-0.654726287649947,0,-0.00200714147278114,-0.483532149865301,223.05,313.17,238.1,226.26,279.82,0.333333333333333,0.5,1,0.923076923076923,1,0.826086956521739,23,3,3,13,2,2,223.05,223.05,191.19,223.05,313.17,238.1,226.26,279.82,191.19,335.41,256.72,220.08,316.97,100.93,105.04,106.56,100.93,112.29,208.379130434783,214.40048104554,215.22911693996,231,229.985421882925,233.784540384427
1139,9184,1,306,280,0,1,0.162319,-0.195019115613072,0,0,-0.139664636363834,221.62,294.07,227.63,221.82,249.79,0.75,0.75,1,0.958333333333333,1,0.925,40,4,4,24,4,4,221.62,221.62,172.95,221.62,294.07,227.63,221.82,249.79,172.95,334.5,194.61,211.47,257.3,100.93,105.04,106.56,100.93,112.29,266.56975,274.006818053349,274.245629936776,280,278.046116255959,279.057986546415
1140,9185,1,278,283,0,0,0.216814,0,-0.00380962864945367,-0.0391728782986198,0,154.43,259.2,186.92,185.66,261.98,1,1,0.916666666666667,0.970149253731343,0.909090909090909,0.964601769911504,113,12,12,67,11,11,154.43,154.43,146.05,154.43,259.2,186.92,185.66,261.98,146.05,281.46,152.09,157.25,228.3,100.93,105.04,106.56,100.93,112.29,276.555044247788,282.232055800632,282.234333486575,283,282.457710849054,282.880974315328
1141,9187,1,270,265,0,0,0.348315,0,0,0,-0.0181572944269277,188.17,284.64,182.6,183.12,273.06,1,1,1,0.916666666666667,1,0.947368421052632,19,2,2,12,2,1,182.6,182.6,152.51,188.17,284.64,182.6,183.12,273.06,218.52,297.48,178.07,152.51,286.38,100.93,105.04,106.56,100.93,112.29,256.364736842105,264.843206984388,264.854063135161,265,264.921254681012,265.018768908555
1142,9197,1,250,237,0,1,0.657754,-0.111719410208898,0,0,0,134.12,217.78,157.86,135.73,193.55,0.75,1,1,0.930232558139535,1,0.930555555555556,72,8,7,43,7,7,134.12,134.12,132.41,134.12,217.78,157.86,135.73,193.55,132.41,254.85,161.97,166.72,188.04,100.93,105.04,106.56,100.93,112.29,227.550694444444,235.310926650319,235.361945180982,237,235.722923008634,235.722923008634
1143,9200,1,232,251,0,1,0.553435,-0.105213835670392,-0.086071010673619,0,0,173.7,247.64,196.65,172.98,265.38,0.857142857142857,1,0.857142857142857,0.928571428571429,1,0.926470588235294,68,7,7,42,6,6,172.98,172.98,144.1,173.7,247.64,196.65,172.98,265.38,159.79,285.82,144.1,157.27,215.29,100.93,105.04,106.56,100.93,112.29,239.965441176471,248.044958555354,248.139356505102,251,249.463701382613,249.681221728058
1144,9201,2,289,292,0,1,0.607595,-0.491040016757161,0,0,-0.0064082215663801,216.58,296.69,232.71,181.13,274.7,0.5,1,1,1,1,0.944444444444444,18,2,2,12,1,1,181.13,181.13,194.84,216.58,296.69,232.71,181.13,274.7,194.84,292.46,225.95,204.08,266.45,100.93,105.04,106.56,100.93,112.29,281.385,281.507197172318,281.735483079804,292,285.911461508845,287.886754357305
1145,9205,1,268,292,0,1,0.434783,0,0,-0.0456386176415772,0,175.15,288.77,147.69,177.91,236.51,1,1,1,0.918918918918919,0.833333333333333,0.936507936507937,63,7,7,37,6,6,147.69,147.69,154.87,175.15,288.77,147.69,177.91,236.51,165.41,290.87,154.87,187.65,238.11,100.93,105.04,106.56,100.93,112.29,279.868571428571,291.169507554974,291.169507554974,292,291.372751532204,291.758810772102
1146,9206,2,260,268,0,1,0.528217,-0.167389768791914,-0.110787359106711,0,0,155.1,239.25,158.02,169.34,250.16,0.666666666666667,1,0.818181818181818,0.939393939393939,1,0.90990990990991,111,12,11,66,11,11,155.1,155.1,149.08,155.1,239.25,158.02,169.34,250.16,149.39,200.87,185.76,149.08,260.74,100.93,105.04,106.56,100.93,112.29,252.948648648649,263.142419918826,263.27860662645,268,264.717419098794,264.749477567032
1147,9208,1,265,273,0,1,0.507979,0,0,0,0,218.67,302.04,240.94,212.54,248.6,1,1,1,0.916666666666667,1,0.948717948717949,39,4,4,24,4,3,212.54,212.54,205.63,218.67,302.04,240.94,212.54,248.6,298.26,303.97,205.63,211.16,267.15,100.93,105.04,106.56,100.93,112.29,264.175897435897,273,273,273,273,273
1148,9209,2,251,254,0,1,0.356481,0,-0.126431294147938,0,0,203.46,276.98,215.56,175.04,267.05,1,1,0.8,0.92,1,0.930232558139535,43,5,5,25,4,4,175.04,175.04,196.51,203.46,276.98,215.56,175.04,267.05,207.02,321.63,213.41,196.51,276.51,100.93,105.04,106.56,100.93,112.29,243.320697674419,251.749669977299,251.832438371027,254,252.839184303963,253.434881517785
1149,9213,1,249,250,0,1,0.57,0,-0.169110059894417,0,0,185.53,277.96,197.31,156.56,269.51,1,1,0.75,0.944444444444444,1,0.9375,32,4,4,18,3,3,156.56,156.56,165.98,185.53,277.96,197.31,156.56,269.51,173.07,266.71,184.56,165.98,205.65,100.93,105.04,106.56,100.93,112.29,240.683125,246.848845421442,246.967856626093,250,248.024794500433,248.88619886802
1150,9282,1,246,265,1,1,0.488038,0,0,0,-0.31291547302558,158.67,311.45,258.55,141.47,209.4,1,0.666666666666667,1,0.944444444444444,1,0.935483870967742,31,4,3,18,3,3,141.47,141.47,136.4,158.67,311.45,258.55,141.47,209.4,136.4,266.26,172.77,145.53,220.65,100.93,105.04,106.56,100.93,112.29,254.414838709677,260.03160887168,260.375614011058,265,261.259246930692,266.406605521488
1151,9283,1,270,263,1,1,0.456948,0,0,0,0,157.55,258.67,204.56,153.98,248.59,0.9375,1,0.941176470588235,0.96875,1,0.967948717948718,156,16,16,94,15,15,153.98,153.98,121.87,157.55,258.67,204.56,153.98,248.59,147.59,275.31,147.23,121.87,208.95,100.93,105.04,106.56,100.93,112.29,257.805448717949,263,263,263,263,263
1152,9284,1,277,273,1,1,0.425,-0.0466666334990985,0,0,-0.0761122796252746,181.47,265.13,216.13,151.28,293.96,0.857142857142857,0.833333333333333,1,0.951219512195122,1,0.939393939393939,66,7,7,41,5,6,151.28,151.28,154.46,181.47,265.13,216.13,151.28,293.96,165.27,249.8,154.46,167.36,266.75,100.93,105.04,106.56,100.93,112.29,262.571515151515,270.95773737706,271.056683013803,273,271.555330932386,272.492518172832
1153,9285,1,269,247,1,1,0.694737,-0.28688102109068,0,0,0,181.48,235.5,257.07,181.48,181.48,0.5,1,1,0.75,1,0.785714285714286,14,2,2,8,1,1,181.48,181.48,145.07,NA,235.5,257.07,181.48,NA,NA,281.39,285.74,145.07,NA,100.93,105.04,106.56,100.93,112.29,215.699285714286,241.013612749898,241.182052892281,247,244.314793642591,NA
1154,9288,2,257,252,1,1,0.578199,-0.452717914234153,-0.153469716882977,0,0,206.83,278.99,221.69,206.83,297.37,0.333333333333333,1,0.666666666666667,0.941176470588235,1,0.851851851851852,27,3,3,17,2,2,206.83,206.83,149.96,NA,278.99,221.69,206.83,297.37,NA,304.73,191.93,149.96,331.31,100.93,105.04,106.56,100.93,112.29,229.619259259259,241.824803840793,242.127548855632,252,248.957611633604,NA
1155,9289,2,215,213,1,1,0.605809,0,-0.240188597961515,0,-0.475586111721466,166.04,261.54,173.79,137.42,257.14,1,0.5,0.666666666666667,1,1,0.923076923076923,26,2,3,17,2,2,137.42,137.42,151.14,166.04,261.54,173.79,137.42,257.14,200.36,297.4,162.99,151.14,281.58,100.93,105.04,106.56,100.93,112.29,204.379230769231,205.794166169158,206.365785472154,213,208.140386178861,213.689096728758
1156,9290,1,252,236,1,1,0.802469,-0.115448531906526,0,0,0,187.05,290.94,238.76,187.05,235.83,0.666666666666667,1,1,1,1,0.966666666666667,30,3,3,18,3,3,187.05,187.05,215.91,NA,290.94,238.76,187.05,235.83,NA,285.54,217.53,220.27,215.91,100.93,105.04,106.56,100.93,112.29,231.497666666667,234.440636679539,234.488086026152,236,235.434879436318,NA
1157,9292,2,237,240,1,1,0.491803,-0.518804785826428,0,0,0,186.74,301.73,177.61,177.61,235.12,0.333333333333333,1,1,0.777777777777778,1,0.8,30,3,3,18,3,3,177.61,177.61,185.92,186.74,301.73,NA,177.61,235.12,231.13,313.4,NA,185.92,238.29,100.93,105.04,106.56,100.93,112.29,212.186,232.784981843512,232.998210610487,240,236.763176941229,NA
1158,9293,2,246,226,1,1,0.677966,0,-0.285296819238767,-0.412961412039595,0,250.09,299.63,140.72,205.5,275.88,1,1,0.666666666666667,1,0.5,0.909090909090909,22,3,3,12,2,2,140.72,140.72,167.67,250.09,299.63,140.72,205.5,275.88,266.24,286.89,175.31,167.67,252.76,100.93,105.04,106.56,100.93,112.29,214.63,216.438891492993,216.657921641945,226,219.480680151295,224.554849646865
1159,9294,2,252,267,1,1,0.634615,-0.918187646737318,0,0,0,190.77,287.56,266.21,190.77,285.2,0,1,1,1,1,0.857142857142857,21,3,2,12,2,2,190.77,190.77,193.11,NA,287.56,266.21,190.77,285.2,214.02,314.42,262.66,193.11,312.96,100.93,105.04,106.56,100.93,112.29,243.275714285714,245.216653929476,245.755761247775,267,257.000936527031,NA
1160,9296,2,259,257,1,1,0.495968,-0.286269814381807,-0.291499006205806,-0.0132112282945498,-0.00486263646056462,182.02,291.71,223.9,182.02,211.8,0.666666666666667,1,0.5,1,1,0.909090909090909,33,3,4,21,3,2,182.02,182.02,131.07,NA,291.71,223.9,182.02,211.8,NA,311.53,233.07,131.07,219.69,100.93,105.04,106.56,100.93,112.29,242.811818181818,247.190459335441,247.499693987909,257,252.287247010773,NA
1161,9298,1,237,249,1,1,0.580392,-0.0804025986413496,0,0,-0.310069670121134,249.27,304.83,180.13,182.74,262.7,0.75,0.666666666666667,1,1,1,0.944444444444444,36,4,4,22,3,3,180.13,180.13,150.61,249.27,304.83,180.13,182.74,262.7,150.61,281.92,172.73,183.7,232.37,100.93,105.04,106.56,100.93,112.29,240.773888888889,243.851197242005,244.181447049766,249,246.605199932849,250.445011218198
